"File","Type","Name"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","policy","subscriptions_all on tenant_subscriptions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","policy","subscriptions_select on tenant_subscriptions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","table","plan_features"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","trigger","chk_event_quota"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","trigger","chk_team_quota"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","trigger","chk_user_quota"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","view","saas_metrics"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","view","tenant_usage"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rbac.sql","function","get_current_profile"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rbac.sql","table","account_event_permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rbac.sql","table","role_permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rls_enterprise.sql","drop","function:auth"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rls_enterprise.sql","drop","policy:if"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rls_enterprise.sql","function","current_account_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rls_enterprise.sql","function","current_role_name"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rls_enterprise.sql","function","current_tenant_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rls_enterprise.sql","function","has_event_access"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rls_enterprise.sql","policy","events_rls on events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rls_enterprise.sql","policy","groups_rls on groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rls_enterprise.sql","policy","matches_rls on matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rls_enterprise.sql","policy","teams_rls on teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rls_perms.sql","drop","policy:if"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rls_perms.sql","function","has_permission"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rls_perms.sql","policy","events_rls on events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rls_perms.sql","policy","groups_rls on groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rls_perms.sql","policy","matches_rls on matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_rls_perms.sql","policy","teams_rls on teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","alter_table","events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","alter_table","groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","alter_table","matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","alter_table","teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","drop","policy:if"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","drop","trigger:trg_audit_matches_safe_v4"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","drop","trigger:trg_auto_assign_event_after_insert"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","function","audit_matches_changes_safe_v4"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","function","trigger_auto_assign_event"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","index","idx_account_event_perms_account_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","index","idx_account_event_perms_event_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","index","idx_events_tenant_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","index","idx_groups_event_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","index","idx_groups_tenant_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","index","idx_matches_event_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","index","idx_matches_tenant_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","index","idx_teams_event_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","index","idx_teams_tenant_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","policy","events_delete on events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","policy","events_insert on events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","policy","events_select on events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","policy","events_update on events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","policy","groups_delete on groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","policy","groups_insert on groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","policy","groups_select on groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","policy","groups_update on groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","policy","matches_delete on matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","policy","matches_insert on matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","policy","matches_select on matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","policy","matches_update on matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","policy","teams_delete on teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","policy","teams_insert on teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","policy","teams_select on teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","policy","teams_update on teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","trigger","trg_audit_matches_safe_v4"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_safe_v4.sql","trigger","trg_auto_assign_event_after_insert"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","alter_table","tournament_admins"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","drop","policy:if"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","drop","trigger:trg_audit_tournament"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","function","archive_tournament_workspace"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","function","audit_tournament_changes"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","function","create_tournament_workspace"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","function","get_tournament_workspace_dashboard"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","function","transfer_tournament_admin"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","index","idx_events_tournament_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","index","idx_matches_tournament_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","index","idx_teams_tournament_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","index","idx_tournament_admins_account_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","index","idx_tournament_admins_tournament_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","index","idx_tournament_slug"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","index","idx_tournament_tenant_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","policy","owner access to own tournament_admins on tournament_admins"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","policy","super_admin full access to tournament_admins on tournament_admins"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_2.sql","trigger","trg_audit_tournament"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_3.sql","function","archive_tournament_workspace_v3"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_3.sql","function","create_tournament_workspace_v3"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_3.sql","function","get_tournament_workspace_dashboard_v3"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_3.sql","function","transfer_tournament_owner_v3"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_3.sql","index","idx_tournament_slug_unique_v3"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_4.sql","function","archive_tournament_workspace_v4"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_4.sql","function","create_tournament_workspace_v4"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_4.sql","function","get_tournament_workspace_dashboard_v4"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_4.sql","function","transfer_tournament_owner_v4"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_4.sql","index","for"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_4.sql","index","idx_events_tournament_id_deleted"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_4.sql","index","idx_matches_tournament_id_deleted"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_4.sql","index","idx_teams_tournament_id_deleted"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_4.sql","index","idx_tournament_tenant_deleted_created"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_5.sql","alter_table","account_event_permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_5.sql","alter_table","tournament"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_5.sql","function","archive_tournament_workspace_v5"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_5.sql","function","create_tournament_workspace_v5"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_5.sql","function","get_tournament_workspace_dashboard_v5"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_5.sql","function","transfer_tournament_owner_v5"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_5.sql","index","idx_tournament_dashboard_v5"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_6.sql","alter_table","tournament"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_6.sql","function","archive_tournament_workspace_v6"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_6.sql","function","create_tournament_workspace_v6"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_6.sql","function","get_tournament_owner"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_6.sql","function","get_tournament_workspace_dashboard_v6"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_v5_6.sql","function","transfer_tournament_owner_v6"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_1_SAFE_FIXES.sql","alter_table","account_event_permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_1_SAFE_FIXES.sql","alter_table","account_permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_1_SAFE_FIXES.sql","alter_table","accounts"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_1_SAFE_FIXES.sql","alter_table","active_sessions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_1_SAFE_FIXES.sql","alter_table","login_logs"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_1_SAFE_FIXES.sql","alter_table","permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_1_SAFE_FIXES.sql","alter_table","roles"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_1_SAFE_FIXES.sql","alter_table","tenants"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_1_SAFE_FIXES.sql","function","current_role"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_1_SAFE_FIXES.sql","function","current_tenant_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_1_SAFE_FIXES.sql","index","idx_accounts_username"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_1_SAFE_FIXES.sql","index","idx_acct_evt_event_id"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_1_SAFE_FIXES.sql","index","idx_active_sessions_token"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_2_TENANT_ISOLATION.sql","drop","policy:if"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_2_TENANT_ISOLATION.sql","policy","tenant_isolation_events on events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_2_TENANT_ISOLATION.sql","policy","tenant_isolation_groups on groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_2_TENANT_ISOLATION.sql","policy","tenant_isolation_matches on matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_2_TENANT_ISOLATION.sql","policy","tenant_isolation_teams on teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_2_TENANT_ISOLATION.sql","policy","tenant_isolation_tournament on tournament"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_3_PERMISSION_HARDENING.sql","drop","policy:if"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_3_PERMISSION_HARDENING.sql","policy","accounteventperms_modify on account_event_permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_3_PERMISSION_HARDENING.sql","policy","accounteventperms_select on account_event_permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_3_PERMISSION_HARDENING.sql","policy","accounts_insert on accounts"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_3_PERMISSION_HARDENING.sql","policy","accounts_select on accounts"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_3_PERMISSION_HARDENING.sql","policy","accounts_update on accounts"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_3_PERMISSION_HARDENING.sql","policy","permissions_read_only on permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_3_PERMISSION_HARDENING.sql","policy","roles_read_only on roles"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_3_PERMISSION_HARDENING.sql","policy","sessions_select_self on active_sessions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_3_PERMISSION_HARDENING.sql","policy","tenants_read_only on tenants"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","alter_table","account_event_permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","alter_table","account_permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","alter_table","accounts"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","alter_table","active_sessions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","alter_table","audit_logs"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","alter_table","events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","alter_table","groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","alter_table","login_logs"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","alter_table","matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","alter_table","permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","alter_table","roles"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","alter_table","teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","alter_table","tenants"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","alter_table","tournament"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","drop","trigger:audit_accounts"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","function","system_audit_trigger"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","policy","auditlogs_select on audit_logs"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\PHASE_4_PRODUCTION_LOCKDOWN.sql","trigger","audit_accounts"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","alter_table","audit_logs"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","alter_table","events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","alter_table","groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","alter_table","matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","alter_table","teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","alter_table","tournament"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","drop","policy:if"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","admin1_full_audit on audit_logs"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","admin1_full_events on events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","admin1_full_groups on groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","admin1_full_matches on matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","admin1_full_teams on teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","admin1_full_tournament on tournament"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","admin2_tenant_audit on audit_logs"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","admin2_tenant_events on events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","admin2_tenant_groups on groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","admin2_tenant_matches on matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","admin2_tenant_teams on teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","admin2_tenant_tournament on tournament"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","admin3_restricted_matches on matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","admins_insert_audit on audit_logs"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","public_select_events on events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","public_select_groups on groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","public_select_matches on matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","public_select_teams on teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","public_select_tournament on tournament"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","users_manage_own_sessions on active_sessions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","users_read_own_account on accounts"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","policy","users_read_own_login_logs on login_logs"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","table","backup_audit_logs"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","table","backup_events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","table","backup_groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","table","backup_matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","table","backup_teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\RLS_DEPLOYMENT_SQL.sql","table","backup_tournament"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\rpc_create_event_admin.sql","function","create_event_admin"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\rpc_record_login.sql","function","record_login_session"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\supabase_fk_cascade.sql","alter_table","matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\supabase_fk_cascade.sql","alter_table","teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\supabase_knockout_schema.sql","alter_table","matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\supabase_rpc.sql","function","generate_round_robin_schedule"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","account_event_permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","account_permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","accounts"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","active_sessions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","audit_logs"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","invoices"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","login_logs"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","payments"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","permissions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","plan_features"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","roles"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","subscription_plans"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","tenant_subscriptions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","tenants"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\SUPABASE_SCHEMA_REFERENCE.sql","table","tournament"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\supabase_setup.sql","alter_table","accounts"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\supabase_setup.sql","alter_table","audit_logs"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\supabase_setup.sql","alter_table","events"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\supabase_setup.sql","alter_table","groups"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\supabase_setup.sql","alter_table","matches"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\supabase_setup.sql","alter_table","teams"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\supabase_setup.sql","alter_table","tournament"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\supabase_setup.sql","drop","table:accounts"
